,지역,상호,주소,상표,전화번호,셀프여부,고급휘발유,휘발유,경유,실내등유,위도,경도
351,서울특별시,지에스칼텍스(주)우리주유소,서울 송파구 동남로 153,GS칼텍스,02-3401-1588,N,1575,1439,1248,1220,37.4924385,127.1273761
352,서울특별시,(주)남경석유 세영주유소,서울 송파구 동남로 298,GS칼텍스,02-406-7778,N,-,1439,1248,-,37.5018413,127.137967
353,서울특별시,(주)잠실에너지,서울 송파구 송파대로 442 (송파동),S-OIL,02-414-5010,Y,1545,1439,1237,-,37.506349,127.1066381
354,서울특별시,방이주유소,서울 송파구 위례성대로12길 38 (방이동),SK에너지,02-424-3051,N,-,1442,1243,-,37.5106482,127.1207327
355,서울특별시,남성대주유소,서울 송파구 송파대로 52 (장지동),SK에너지,02-409-2211,Y,-,1443,1245,-,37.483207,127.1360678
356,서울특별시,완불주유소,서울 송파구 송파대로 3 (장지동),SK에너지,02-3402-2900,Y,1565,1443,1245,-,37.480358,127.144757
357,서울특별시,(주)뉴명성산업 남성주유소,서울 송파구 백제고분로 474 (방이동),현대오일뱅크,02-423-5128,N,-,1445,1239,-,37.5125561,127.1140297
358,서울특별시,(주)유진주유소,서울 송파구 동남로 325 (오금동),SK에너지,02-406-3956,N,-,1446,1257,-,37.5044957,127.1383244
359,서울특별시,지에스칼텍스(주)가든파이브주유소,서울 송파구 탄천동로 740,GS칼텍스,02-409-5145,Y,1597,1447,1257,-,37.4933874,127.0970049
360,서울특별시,(주)정직한주유소,서울 송파구 오금로 455 (거여동),현대오일뱅크,02-406-4634,Y,-,1448,1248,-,37.4955011,127.1402723
361,서울특별시,(주)퍼스트오일서울주유소,서울 송파구 문정로 153 (가락동),S-OIL,02-407-0708,N,-,1448,1248,1000,37.4931962,127.1363101
362,서울특별시,한강에너지(주)퍼스트주유소,서울 송파구 삼학사로 22 (석촌동),SK에너지,02-422-2834,Y,1615,1455,1255,-,37.4992615,127.0970677
363,서울특별시,제트라인DM주유소,서울 송파구 중대로 183 (가락동),현대오일뱅크,02-430-5151,N,-,1457,1258,-,37.498494,127.125356
364,서울특별시,현대오일뱅크㈜직영 거여셀프주유소,서울 송파구 거마로 5 (거여동),현대오일뱅크,02-409-9836,Y,1587,1458,1258,-,37.49468210000001,127.1438786
365,서울특별시,지에스칼텍스(주)스마트위례주유소,서울 송파구 위례중앙로 43 (장지동),GS칼텍스,02-409-5185,Y,1595,1463,1265,-,37.4747249,127.1406367
366,서울특별시,(주)신화에너지 서울지점,서울 송파구 가락로 47 (석촌동),SK에너지,02-2202-8484,Y,-,1465,1265,1100,37.499472,127.1017541
367,서울특별시,송파주유소,서울 송파구 송이로 28 (송파동),GS칼텍스,02-2203-3737,Y,-,1467,1267,1100,37.5087961,127.1063816
368,서울특별시,대성석유(주)석촌주유소,서울 송파구 백제고분로 289,GS칼텍스,02-421-0051,N,1697,1478,1308,1100,37.5028085,127.0985428
369,서울특별시,현대오일뱅크㈜직영 서원주유소,서울 송파구 중대로 154 (가락동),현대오일뱅크,02-402-5929,N,1599,1487,1289,1095,37.4957644,127.1247104
370,서울특별시,현대오일뱅크㈜직영 올림픽셀프주유소,서울 송파구 위례성대로 188 (오금동),현대오일뱅크,02-448-9804,Y,1559,1487,1289,-,37.5096342,127.1318961
371,서울특별시,송파알찬주유소,서울 송파구 백제고분로 229 (삼전동),S-OIL,02-3432-0028,N,-,1538,1339,1298,37.5034599,127.0921821
372,서울특별시,대신석유(주)진양주유소,서울 송파구 올림픽로 499 (풍납동),SK에너지,02-477-1906,N,1739,1689,1489,-,37.5336366,127.1205963
373,서울특별시,현대주유소,서울 양천구 남부순환로 372 (신월동),S-OIL,02-2608-9231,Y,-,1388,1188,-,37.5338107,126.8292398
374,서울특별시,형산석유(주)원주유소,서울 양천구 남부순환로 408,현대오일뱅크,02-2690-5837,N,-,1398,1198,1100,37.53100269999999,126.8310216
375,서울특별시,개나리Self주유소,서울 양천구 남부순환로 442 (신월동),SK에너지,02-2606-5189,Y,-,1398,1198,-,37.5280874,126.8329813
376,서울특별시,양천구주유소,서울 양천구 국회대로 275 (목동),알뜰주유소,02-2644-5105,Y,-,1405,1205,-,37.5302832,126.8655289
377,서울특별시,지에스칼텍스㈜ 서호주유소,서울 양천구 남부순환로 317,GS칼텍스,02-2602-5172,Y,1565,1415,1215,1015,37.5385523,126.8269276
378,서울특별시,가로공원주유소,서울 양천구 가로공원로 165 (신월동),SK에너지,02-2695-3423,N,-,1415,1215,-,37.5369402,126.8342781
379,서울특별시,지에스이앤알 직영 서울주유소,서울 양천구 신정로 236 (신정동),GS칼텍스,02-2607-9478,N,-,1415,1215,-,37.5105184,126.8476876
380,서울특별시,신월주유소,서울 양천구 신월로 193 (신월동),GS칼텍스,02-2603-5182,Y,-,1418,1218,1100,37.5200142,126.8440687
381,서울특별시,(주)블루에너지,서울 양천구 중앙로 226 (신정동),SK에너지,02-2646-6212,Y,-,1429,1229,-,37.5167682,126.8546569
382,서울특별시,현대오일뱅크(주)직영 양천셀프주유소,서울 양천구 목동로 17,현대오일뱅크,02-2644-5185,Y,1599,1439,1239,-,37.5106085,126.8711101
383,서울특별시,SK에너지(주) 신평,서울 양천구 목동남로 62 (신정동),SK에너지,02-2654-5145,N,1599,1439,1239,998,37.5093616,126.8662268
384,서울특별시,현대오일뱅크㈜직영 목동셀프주유소,서울 양천구 공항대로 648 (목동),현대오일뱅크,02-2648-4204,Y,-,1440,1240,-,37.5463168,126.8639087
385,서울특별시,지에스칼텍스㈜ 건지주유소,서울 양천구 안양천로 1171 (목동),GS칼텍스,02-2644-5108,Y,1590,1440,1240,1030,37.5451737,126.8821565
386,서울특별시,현대오일뱅크(주)직영 남부순환셀프주유소,서울 양천구 남부순환로 553 (신월동),현대오일뱅크,02-2690-5001,Y,1609,1444,1244,-,37.5195591,126.8387341
387,서울특별시,SK에너지(주) 경인주유소,서울 양천구 국회대로 170 (신정동),SK에너지,02-2693-4994,Y,-,1449,1249,-,37.528087,126.8538198
388,서울특별시,(주)삼표에너지 목동주유소,서울 양천구 목동서로 129 (목동),GS칼텍스,02-2654-5153,N,1649,1449,1249,-,37.532098,126.8755213
389,서울특별시,신정동주유소,서울 양천구 안양천로 663 (신정동),현대오일뱅크,02-2651-5189,Y,-,1458,1258,-,37.5063457,126.8711098
390,서울특별시,목동주유소,서울 양천구 목동중앙로 125 (목동),SK에너지,02-2645-5104,Y,-,1458,1258,-,37.539599,126.8745724
391,서울특별시,(주)서부트럭터미날,서울 양천구 신정로 167 (신정동),현대오일뱅크,02-2614-0047,N,-,1459,1259,1100,37.5091516,126.8393172
392,서울특별시,현대오일뱅크(주) 양천주유소,서울 양천구 안양천로 1179 (목동),현대오일뱅크,02-2653-5189,N,1614,1460,1253,-,37.545811,126.8814261
393,서울특별시,대농self주유소,서울 양천구 중앙로 331 (신월동),SK에너지,02-2694-4966,Y,-,1464,1264,-,37.5254507,126.8497568
394,서울특별시,양정주유소,서울 양천구 국회대로 158 (신정동),현대오일뱅크,02-2691-5185,N,-,1478,1278,-,37.5280112,126.852512
395,서울특별시,현대오일뱅크(주)직영 신목동셀프주유소,서울 양천구 목동동로10길 13,현대오일뱅크,02-2642-5188,Y,1679,1484,1274,-,37.5190709,126.8710957
396,서울특별시,신양주유소,서울 양천구 지양로 67,SK에너지,02-2608-3312,N,-,1499,1289,1199,37.5214632,126.833821
397,서울특별시,현대오일뱅크㈜직영 코리아주유소,서울 양천구 신목로7길 1,현대오일뱅크,02-2646-6121,N,1799,1694,1494,-,37.5195869,126.872002
398,서울특별시,평화주유소,서울 양천구 안양천로 657 (신정동),SK에너지,02-2647-2122,N,1897,1697,1476,-,37.5058857,126.8707718
399,서울특별시,남서울고속주유소,서울 영등포구 가마산로 367 (대림동),SK에너지,02-843-5151,Y,-,1379,1179,-,37.5015666,126.8987908
400,서울특별시,도림주유소,서울 영등포구 도림로 343 (도림동),알뜰주유소,02-835-8881,Y,-,1384,1184,-,37.5076563,126.900191
401,서울특별시,(주)강서오일,서울 영등포구 도신로 151,현대오일뱅크,02-832-1700,N,-,1389,1189,899,37.5099691,126.9082307
402,서울특별시,(주)대청에너지 대청주유소,서울 영등포구 가마산로 328 (대림동),GS칼텍스,02-841-8780,N,-,1399,1199,-,37.4985562,126.8957906
403,서울특별시,(주)MS주유소,서울 영등포구 대림로 230,현대오일뱅크,02-849-5577,N,-,1399,1199,-,37.5013302,126.8974032
404,서울특별시,행촌주유소,서울 영등포구 도신로 130 (신길동),SK에너지,070-7758-5189,N,-,1409,1209,-,37.5085141,126.9061074
405,서울특별시,지에스칼텍스㈜ 화일주유소,서울 영등포구 도림로 415,GS칼텍스,02-2633-5546,Y,1565,1415,1215,1139,37.5132173,126.8964071
406,서울특별시,매봉주유소,서울 영등포구 도신로 248 (신길동),현대오일뱅크,02-836-8851,Y,-,1417,1217,1100,37.5130271,126.9183121
407,서울특별시,지에스칼텍스㈜ 신길주유소,서울 영등포구 신길로 74 (신길동),GS칼텍스,02-833-1113,Y,1579,1429,1229,1034,37.4990184,126.9087781
408,서울특별시,(주)한미석유 제2한강주유소,서울 영등포구 선유로 260 (양평동4가),GS칼텍스,02-2633-2716,Y,-,1438,1238,-,37.5374942,126.897009
409,서울특별시,한경석유(주)경덕주유소,서울 영등포구 여의대방로23길 2 (신길동),SK에너지,02-843-3900,Y,-,1438,1238,-,37.4983597,126.9197576
410,서울특별시,선유도주유소,서울 영등포구 양평로 141 (양평동5가),S-OIL,02-2671-5223,Y,-,1438,1238,-,37.5400657,126.8921204
411,서울특별시,㈜지에스이앤알 모드니주유소,서울 영등포구 경인로 789,GS칼텍스,02-2637-7788,N,-,1438,1238,-,37.51470339999999,126.9007821
412,서울특별시,SK에너지(주) 양평주유소,서울 영등포구 선유로 195 (양평동3가),SK에너지,02-2633-1013,Y,-,1438,1238,-,37.5309805,126.893343
413,서울특별시,SK에너지(주) 기린주유소,서울 영등포구 선유로 270,SK에너지,02-2671-5182,Y,-,1438,1238,1170,37.5362563,126.898953
414,서울특별시,SK에너지(주) 신길동주유소,서울 영등포구 영등포로 348 (신길동),SK에너지,02-843-0481,N,1539,1439,1239,1173,37.5152891,126.916973
415,서울특별시,현대오일뱅크㈜직영 영등포제일셀프주유소,서울 영등포구 가마산로 379,현대오일뱅크,02-847-5151,Y,-,1440,1194,-,37.5023621,126.8994521
416,서울특별시,한일주유소,서울 영등포구 도림로 486 (문래동3가),SK에너지,02-2679-1794,N,-,1440,1280,1100,37.5176033,126.895289
417,서울특별시,현대오일뱅크㈜직영 대일셀프주유소,서울 영등포구 영등포로 168,현대오일뱅크,02-2068-8700,Y,1629,1449,1249,-,37.5204486,126.9000304
418,서울특별시,대영주유소,서울 영등포구 국회대로 632 (영등포동7가),GS칼텍스,02-2672-1151,Y,-,1450,1340,-,37.5253664,126.9040875
419,서울특별시,현대오일뱅크(주)직영 영등포현대셀프,서울 영등포구 경인로 822 (영등포동),현대오일뱅크,02-2678-0503,Y,-,1455,1245,-,37.5152891,126.9044679
420,서울특별시,씨앤에스유통 한성주유소,서울 영등포구 여의대방로 227,S-OIL,02-849-5180,N,-,1469,1269,1100,37.5071373,126.9228727
421,서울특별시,성원이앤에스(주)영등포지점,서울 영등포구 국회대로52길 9-13 (영등포동7가),GS칼텍스,02-2635-7781,N,-,1728,1528,1230,37.5224625,126.9073156
422,서울특별시,sk여명주유소,서울 영등포구 국회대로62길 7 (여의도동),SK에너지,02-782-5111,N,-,1798,1598,-,37.52761599999999,126.9163581
423,서울특별시,버드나룻길주유소,서울 영등포구 버드나루로 111 (당산동),SK에너지,02-2634-5104,N,2099,1940,1750,1340,37.5279162,126.9078696
424,서울특별시,KH여의도주유소,서울 영등포구 국회대로 794 (여의도동),SK에너지,02-761-5101,N,2020,1950,1759,-,37.5307038,126.9202903
425,서울특별시,SJ오일(주) 여의도주유소,서울 영등포구 은행로 64,GS칼텍스,02-785-8201,N,2020,1950,1790,1288,37.5303375,126.9255792
426,서울특별시,지에스칼텍스(주) 국회대로주유소,서울 영등포구 국회대로 746 (여의도동),GS칼텍스,02-761-5122,N,2024,1954,1754,-,37.5279651,126.9160136
427,서울특별시,현대오일뱅크㈜직영 여의도현대주유소,서울 영등포구 의사당대로 154 (여의도동),현대오일뱅크,02-780-3466,N,2039,1979,1779,-,37.5176897,126.9273703
428,서울특별시,보라주유소,서울 영등포구 영등포로 399 (신길동),GS칼텍스,02-842-1155,N,-,-,-,-,37.5134731,126.9227443
429,서울특별시,성락주유소,서울 영등포구 가마산로 414 (신길동),S-OIL,02-842-6148,Y,-,-,-,-,37.5037504,126.9028235
430,서울특별시,(주)한독모터스용산뉴타운주유소,서울 용산구 한강대로 48 (한강로3가),GS칼텍스,02-796-4635,N,1758,1538,1438,848,37.5257402,126.9652078
431,서울특별시,현대오일뱅크㈜직영 강변현대주유소,서울 용산구 원효로 9 (청암동),현대오일뱅크,02-712-7124,N,1749,1598,1478,-,37.5346046,126.9487786
432,서울특별시,한석주유소,서울 용산구 이촌로 164,SK에너지,02-790-1020,N,1898,1698,1598,-,37.5214212,126.9653795
433,서울특별시,제3한강주유소,서울 용산구 한남대로 45 (한남동),GS칼텍스,02-749-3180,N,2013,1718,1577,-,37.5327311,127.0074814
434,서울특별시,(주)영원 풍기주유소,서울 용산구 원효로 178 (원효로2가),GS칼텍스,02-719-2202,N,2049,1720,1548,1367,37.533899,126.948612
435,서울특별시,(주)남경주유소,서울 용산구 녹사평대로11길 24,SK에너지,02-793-2954,N,2018,1799,1699,1094,37.5222071,126.9932366
436,서울특별시,(주)신태성주유소,서울 용산구 원효로 147 (원효로3가),SK에너지,02-701-9447,N,2093,1799,1676,1090,37.5336965,126.9561119
437,서울특별시,현대오일뱅크(주)직영 소월길주유소,서울 용산구 소월로 66 (후암동),현대오일뱅크,02-318-3314,N,2297,1858,1688,-,37.5505548,126.9769866
438,서울특별시,현대오일뱅크㈜직영 갈월동주유소,서울 용산구 한강대로 322 (갈월동),현대오일뱅크,02-754-5217,N,2259,1863,1658,969,37.5469552,126.9722183
439,서울특별시,동자동주유소,서울 용산구 한강대로104길 6 (동자동),SK에너지,02-754-9843,N,2290,1890,1790,1200,37.5494341,126.9733782
440,서울특별시,현대오일뱅크㈜직영 한남동주유소,서울 용산구 한남대로 204 (한남동),현대오일뱅크,02-795-0802,N,2095,1898,1758,-,37.5459042,127.0028583
441,서울특별시,한남지점,서울 용산구 한남대로21길 4 (한남동),SK에너지,070-8707-4586,N,2228,1998,1798,-,37.5346573,127.0060631
442,서울특별시,에너비스,서울 용산구 한남대로 82 (한남동),SK에너지,070-8707-4572,N,2228,1998,1798,-,37.5359518,127.0061296
443,서울특별시,서계주유소,서울 용산구 청파로 367 (서계동),GS칼텍스,02-706-6485,N,2478,2189,1989,1462,37.5522895,126.9689354
444,서울특별시,불광주유소,서울 은평구 연서로 314 (불광동),현대오일뱅크,02-382-5149,Y,1613,1413,1213,-,37.6203679,126.9237343
445,서울특별시,타이거주유소,서울 은평구 수색로 188 (증산동),SK에너지,02-309-9145,Y,-,1414,1214,1000,37.5843431,126.9075553
446,서울특별시,지에스칼텍스(주)수색뉴타운주유소,서울특별시 은평구  수색로 350 (수색동),GS칼텍스,02-309-5051,Y,-,1414,1214,-,37.5871071,126.8875419
447,서울특별시,(주)명연에너지 수색훼미리주유소,서울 은평구 수색로 236 (수색동),현대오일뱅크,02-374-8770,Y,-,1418,1249,-,37.581122,126.897774
448,서울특별시,다회주유소,서울 은평구 증산로 441 (신사동),S-OIL,02-375-5156,Y,-,1419,1219,-,37.5955921,126.9144513
449,서울특별시,뉴타운셀프주유소,서울특별시 은평구  통일로 1031,S-OIL,02-355-3055,Y,-,1425,1225,-,37.7141922,126.8466485
450,서울특별시,지에스칼텍스㈜ 신사제일주유소,서울 은평구 증산로 423 (신사동),GS칼텍스,02-308-4333,Y,1600,1430,1230,945,37.594051,126.9139211
451,서울특별시,지에스칼텍스㈜ 서부주유소,서울 은평구 응암로 210 (응암동),GS칼텍스,02-302-6041,Y,1600,1430,1230,1000,37.5906926,126.9177223
452,서울특별시,지에스칼텍스㈜ 녹번주유소,서울 은평구 통일로 600 (녹번동),GS칼텍스,02-385-5002,Y,1600,1430,1230,-,37.5997522,126.9371115
453,서울특별시,박석고개주유소,서울 은평구 통일로 945 (갈현동),SK에너지,02-388-0477,Y,-,1435,1235,-,37.6264736,126.9194907
454,서울특별시,은평뉴타운주유소,서울 은평구 통일로 924 (불광동),SK에너지,02-355-0349,Y,-,1435,1235,1030,37.6252814,126.9203998
455,서울특별시,대성산업㈜ 대성주유소,서울 은평구 통일로 642,GS칼텍스,02-355-3434,Y,1628,1439,1239,-,37.6039651,126.9352913
456,서울특별시,성원이앤에스(주)은평지점,서울 은평구 통일로 968 (진관동),GS칼텍스,02-352-4451,N,1640,1439,1239,-,37.6292375,126.9196753
457,서울특별시,현대오일뱅크㈜직영 은평드림주유소,서울 은평구 통일로 1151 (진관동),현대오일뱅크,02-354-5182,N,1628,1445,1235,1000,37.6438385,126.9124158
458,서울특별시,제이제이에너지,서울 은평구 응암로 163,SK에너지,02-303-1448,Y,-,1447,1247,-,37.5867041,126.915896
459,서울특별시,코끼리주유소,서울 은평구 서오릉로 41 (녹번동),자가상표,02-384-4000,N,-,1498,1298,-,37.6044033,126.9241965
460,서울특별시,삼융주유소,서울 은평구 수색로 299 (수색동),SK에너지,02-307-3314,N,-,-,-,-,37.58392690000001,126.8911308
461,서울특별시,안풍주유소,서울 종로구 자하문로 303,S-OIL,02-396-5151,N,1830,1510,1310,-,37.5991115,126.9591542
462,서울특별시,㈜지에스이앤알 평창주유소,서울 종로구 평창문화로 135 (평창동),현대오일뱅크,02-391-5185,N,-,1515,1315,-,37.6125337,126.9703038
463,서울특별시,자하문주유소,서울 종로구 자하문로 248 (부암동),SK에너지,02-396-5252,Y,1840,1517,1317,-,37.5963101,126.9642698
464,서울특별시,구도일주유소특종,서울 종로구 평창문화로 90 (평창동),S-OIL,02-379-6524,N,1840,1540,1340,1150,37.6114973,126.9724497
465,서울특별시,현대오일뱅크㈜직영 재동주유소,서울 종로구 율곡로 58 (경운동),현대오일뱅크,02-732-3968,N,-,1888,1627,1000,37.5743567,126.9871406
466,서울특별시,SK북악주유소,서울 종로구 평창문화로 137,SK에너지,02-395-6500,N,2098,1898,1698,-,37.6053351,126.9668582
467,서울특별시,경복궁주유소,서울 종로구 율곡로 6 (중학동),GS칼텍스,02-6016-6981,N,2198,1995,1798,-,37.5760111,126.9806619
468,서울특별시,(주)중앙에너비스 혜화주유소,서울 종로구 창경궁로35길 1,SK에너지,070-8707-4563,N,2228,1998,1798,1020,37.586068,127.0010581
469,서울특별시,(주)대양씨앤씨 사직주유소,서울 종로구 사직로 65 (사직동),GS칼텍스,02-735-4858,N,2208,1998,1798,1290,37.5744645,126.9666181
470,서울특별시,세화주유소,서울 중구 왕십리로 403,알뜰주유소,02-2234-3451,N,-,1498,1298,1050,37.5647176,127.0254838
471,서울특별시,현대오일뱅크 장원주유소,서울 중구 동호로 203 (신당동),현대오일뱅크,02-2236-2759,N,1858,1628,1428,1100,37.5559993,127.0092633
472,서울특별시,장충주유소,서울 중구 장충단로 202 (장충동1가),SK에너지,02-2279-9965,N,2198,1758,1598,-,37.5627192,127.0070101
473,서울특별시,신당동주유소,서울 중구 다산로 242 (신당동),SK에너지,02-2252-6688,N,1998,1798,1648,1100,37.5645746,127.0164982
474,서울특별시,화성주유소,서울 중구 다산로 233,S-OIL,02-2252-2210,N,1958,1798,1638,1100,37.5638911,127.0156764
475,서울특별시,SK에너지(주) 통일주유소,서울 중구 동호로 296,SK에너지,02-2285-5150,N,1979,1869,1669,1210,37.5607136,127.0031771
476,서울특별시,약수주유소,서울 중구 다산로 173,GS칼텍스,02-2252-3345,N,2296,1971,1784,-,37.5590093,127.0126631
477,서울특별시,SK에너지(주) 퇴계로주유소,서울 중구 퇴계로 228 (필동2가),SK에너지,02-2273-5189,N,2214,2099,1929,-,37.5616483,126.9971419
478,서울특별시,필동주유소,서울 중구  퇴계로 196 (필동2가),GS칼텍스,02-2267-8025,N,2409,2119,1949,1349,37.5598189,126.9946111
479,서울특별시,서남주유소,서울 중구 통일로 30,SK에너지,02-752-2262,N,2654,2254,2072,1512,37.5583477,126.9720901
480,서울특별시,에스씨(주) 역전주유소,서울 중구 퇴계로 15,GS칼텍스,02-752-6880,N,-,-,-,-,37.5570008,126.9744945
481,서울특별시,(주)자연에너지 대창주유소,서울 중랑구 동일로 636 (면목동),현대오일뱅크,02-434-1448,N,-,1417,1217,900,37.58717,127.0802173
482,서울특별시,면목SELF주유소,서울 중랑구 동일로 627 (면목동),SK에너지,02-437-4072,Y,-,1417,1217,-,37.5863022,127.0795124
483,서울특별시,우림주유소,서울 중랑구 용마산로 487 (망우동),GS칼텍스,02-433-9990,Y,-,1425,1225,-,37.6001716,127.0994451
484,서울특별시,구도일주유소 동천,서울 중랑구 동일로 654 (면목동),S-OIL,02-495-0081,Y,-,1427,1227,-,37.5888677,127.0802349
485,서울특별시,신내주유소,서울 중랑구 용마산로 705 (신내동),SK에너지,02-2207-0523,Y,-,1427,1228,1050,37.6141201,127.100916
486,서울특별시,오천만주유소,서울 중랑구 동일로 547 (면목동),S-OIL,070-7797-7474,Y,-,1427,1227,-,37.5788373,127.0793099
487,서울특별시,(주)기지에너지,서울 중랑구 용마산로 716 (신내동),S-OIL,02-2207-9419,N,-,1429,1229,1000,37.6147043,127.1018978
488,서울특별시,대양주유소,서울 중랑구 봉우재로 105 (상봉동),GS칼텍스,02-437-5457,N,-,1435,1235,970,37.5945125,127.0881057
489,서울특별시,대원주유소,서울 중랑구 동일로 600,GS칼텍스,02-438-6111,Y,1627,1437,1237,1050,37.583895,127.080133
490,서울특별시,(주)태영 구도일주유소 한인,서울 중랑구 망우로 170 (상봉동),S-OIL,02-438-5151,Y,1557,1437,1237,900,37.5924108,127.071856
491,서울특별시,망우주유소(self),서울 중랑구 망우로 311 (상봉동),GS칼텍스,02-432-5145,Y,-,1445,1245,-,37.5970729,127.0870077
492,서울특별시,지에스칼텍스㈜ 소망주유소,서울 중랑구 망우로 475,GS칼텍스,02-494-0400,Y,-,1449,1249,1000,37.600817,127.1048042
493,서울특별시,용마로주유소,서울 중랑구 용마산로 309 (면목동),SK에너지,02-439-3037,Y,-,1456,1256,1000,37.5798731,127.0921597
494,서울특별시,현대오일뱅크㈜직영 중랑교셀프주유소,서울 중랑구 망우로 229 (중화동),현대오일뱅크,02-493-0115,Y,1618,1458,1258,-,37.5947009,127.0779097
495,서울특별시,재원에너지㈜ 범아주유소,서울 중랑구 동일로 881 (묵동),S-OIL,02-974-8356,N,-,1458,1258,1090,37.609176,127.0776619
496,서울특별시,신일셀프주유소,서울 중랑구 상봉로 58 (망우동),SK에너지,02-436-3651,Y,-,1459,1259,1100,37.5909065,127.093834
